WARNING 2024-12-08 14:35:06,708 log Not Found: /api/
DEBUG 2024-12-19 10:17:47,967 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/migrations/exceptions.py first seen with mtime 1733653708.684701
DEBUG 2024-12-19 10:17:47,967 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/auth/password_validation.py first seen with mtime 1733653708.282701
DEBUG 2024-12-19 10:17:47,967 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/admindocs/views.py first seen with mtime 1733653708.239701
DEBUG 2024-12-19 10:17:47,967 autoreload File /usr/lib/python3.12/asyncio/trsock.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /usr/lib/python3.12/email/errors.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /etc/python3.12/sitecustomize.py first seen with mtime 1712727227.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/__init__.py first seen with mtime 1733653708.724701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/urls/base.py first seen with mtime 1733653708.723701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/auth/forms.py first seen with mtime 1733653708.2817008
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/permissions.py first seen with mtime 1733653785.6256466
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/templatetags/l10n.py first seen with mtime 1733653708.720701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/termcolors.py first seen with mtime 1733653708.730701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/utils/model_meta.py first seen with mtime 1733653785.6806464
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1733653708.696701
DEBUG 2024-12-19 10:17:47,968 autoreload File /usr/lib/python3.12/zoneinfo/_tzpath.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/MySQLdb/constants/CLIENT.py first seen with mtime 1733653707.9697008
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/views/generic/base.py first seen with mtime 1733653708.734701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/timesince.py first seen with mtime 1733653708.730701
DEBUG 2024-12-19 10:17:47,968 autoreload File /usr/lib/python3.12/numbers.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/utils/encoders.py first seen with mtime 1733653785.6796465
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/forms/formsets.py first seen with mtime 1733653708.6997008
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/management/commands/runserver.py first seen with mtime 1733653708.6697009
DEBUG 2024-12-19 10:17:47,968 autoreload File /usr/lib/python3.12/asyncio/format_helpers.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /usr/lib/python3.12/typing.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /usr/lib/python3.12/lib-dynload/_asyncio.cpython-312-x86_64-linux-gnu.so first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /usr/lib/python3.12/dis.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/admin/widgets.py first seen with mtime 1733653708.1237009
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/dateformat.py first seen with mtime 1733653708.726701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/middleware/cache.py first seen with mtime 1733653708.714701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/http.py first seen with mtime 1733653708.7287009
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/templatetags/static.py first seen with mtime 1733653708.720701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/schemas/utils.py first seen with mtime 1733653785.6546464
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/backends/ddl_references.py first seen with mtime 1733653708.673701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/admindocs/__init__.py first seen with mtime 1733653708.239701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1733653708.617701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1733653708.2387009
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/template/smartif.py first seen with mtime 1733653708.718701
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/serializers/python.py first seen with mtime 1733653708.672701
DEBUG 2024-12-19 10:17:47,968 autoreload File /usr/lib/python3.12/json/encoder.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,968 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/corsheaders/apps.py first seen with mtime 1733653769.487667
DEBUG 2024-12-19 10:17:47,968 autoreload File /usr/lib/python3.12/reprlib.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/email/mime/message.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/utils/field_mapping.py first seen with mtime 1733653785.6796465
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/views/generic/__init__.py first seen with mtime 1733653708.734701
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/datetime.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/email/mime/text.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/wsgi.py first seen with mtime 1733653708.6567008
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/template/loaders/app_directories.py first seen with mtime 1733653708.719701
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/asyncio/base_events.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1733653708.329701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/files/storage/mixins.py first seen with mtime 1733653708.663701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/api/models.py first seen with mtime 1733469847.8435373
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/backend/urls.py first seen with mtime 1734597846.1884403
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/http/response.py first seen with mtime 1733653708.714701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/migrations/operations/base.py first seen with mtime 1733653708.686701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/auth/middleware.py first seen with mtime 1733653708.282701
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/contextlib.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/templatetags/__init__.py first seen with mtime 1733653785.6786463
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/models/indexes.py first seen with mtime 1733653708.6897008
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/views/decorators/cache.py first seen with mtime 1733653708.733701
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/_compression.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/parsers.py first seen with mtime 1733653785.6256466
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/mimetypes.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/sessions/apps.py first seen with mtime 1733653708.576701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1733653708.503701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/urls/__init__.py first seen with mtime 1733653708.723701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/backends/base/client.py first seen with mtime 1733653708.674701
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/pickle.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/bisect.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /usr/lib/python3.12/lib-dynload/_zoneinfo.cpython-312-x86_64-linux-gnu.so first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/postgres/forms/hstore.py first seen with mtime 1733653708.5087008
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/files/locks.py first seen with mtime 1733653708.661701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/backends/mysql/__init__.py first seen with mtime 1733653708.6767008
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/template/loader_tags.py first seen with mtime 1733653708.717701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/handlers/wsgi.py first seen with mtime 1733653708.664701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/template/loader.py first seen with mtime 1733653708.717701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/auth/hashers.py first seen with mtime 1733653708.282701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/handlers/__init__.py first seen with mtime 1733653708.663701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/models/lookups.py first seen with mtime 1733653708.690701
DEBUG 2024-12-19 10:17:47,969 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1733653708.237701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/admin/decorators.py first seen with mtime 1733653708.121701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/template/engine.py first seen with mtime 1733653708.717701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/urls/utils.py first seen with mtime 1733653708.724701
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/string.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/auth/admin.py first seen with mtime 1733653708.280701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/template/backends/django.py first seen with mtime 1733653708.718701
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/wsgiref/simple_server.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/conf/__init__.py first seen with mtime 1733653708.036701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/sqlparse/filters/__init__.py first seen with mtime 1733653707.9327009
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1733653708.657701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/utils/json.py first seen with mtime 1733653785.6806464
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/http/cookie.py first seen with mtime 1733653708.713701
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/socketserver.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1733653708.237701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/postgres/utils.py first seen with mtime 1733653708.5057008
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/management/base.py first seen with mtime 1733653708.6667008
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/backends/mysql/validation.py first seen with mtime 1733653708.678701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/checks/caches.py first seen with mtime 1733653708.658701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/admin/options.py first seen with mtime 1733653708.122701
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/ipaddress.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/_markupbase.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/utils/representation.py first seen with mtime 1733653785.6806464
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/reverse.py first seen with mtime 1733653785.6266465
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/pprint.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/email/charset.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/pkgutil.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/traceback.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/backends/base/operations.py first seen with mtime 1733653708.675701
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/views.py first seen with mtime 1733653785.6296465
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/servers/basehttp.py first seen with mtime 1733653708.672701
DEBUG 2024-12-19 10:17:47,970 autoreload File /usr/lib/python3.12/tokenize.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,970 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1733653708.694701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/mail/utils.py first seen with mtime 1733653708.664701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/sqlparse/tokens.py first seen with mtime 1733653707.931701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/models/sql/where.py first seen with mtime 1733653708.697701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/sites/__init__.py first seen with mtime 1733653708.615701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/template/library.py first seen with mtime 1733653708.717701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/files/temp.py first seen with mtime 1733653708.661701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/utils/timezone.py first seen with mtime 1733653785.6806464
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/asyncio/threads.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/models/signals.py first seen with mtime 1733653708.691701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/template/loaders/filesystem.py first seen with mtime 1733653708.719701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/models/functions/mixins.py first seen with mtime 1733653708.695701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/models/utils.py first seen with mtime 1733653708.691701
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/functools.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/wsgiref/util.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/deprecation.py first seen with mtime 1733653708.727701
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/re/_compiler.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/__init__.py first seen with mtime 1733653708.1207008
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/dates.py first seen with mtime 1733653708.726701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/models/fields/mixins.py first seen with mtime 1733653708.693701
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/threading.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/html.py first seen with mtime 1733653708.7287009
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/email/mime/multipart.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/email/feedparser.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/queue.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/re/_parser.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/urls/exceptions.py first seen with mtime 1733653708.723701
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/wsgiref/headers.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/sessions/models.py first seen with mtime 1733653708.5777009
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/backends/__init__.py first seen with mtime 1733653708.673701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/auth/decorators.py first seen with mtime 1733653708.2817008
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/utils/__init__.py first seen with mtime 1733653785.6786463
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/serializers/base.py first seen with mtime 1733653708.671701
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/email/policy.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/core/cache/backends/base.py first seen with mtime 1733653708.657701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/log.py first seen with mtime 1733653708.729701
DEBUG 2024-12-19 10:17:47,971 autoreload File /usr/lib/python3.12/importlib/_abc.py first seen with mtime 1730917939.0
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/backends/mysql/introspection.py first seen with mtime 1733653708.677701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/sites/requests.py first seen with mtime 1733653708.616701
DEBUG 2024-12-19 10:17:47,971 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/views/static.py first seen with mtime 1733653708.733701
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/templatetags/rest_framework.py first seen with mtime 1733653785.6786463
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/utils/numberformat.py first seen with mtime 1733653708.729701
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/sqlparse/filters/output.py first seen with mtime 1733653707.9327009
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/backends/mysql/client.py first seen with mtime 1733653708.677701
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/auth/signals.py first seen with mtime 1733653708.283701
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/middleware/clickjacking.py first seen with mtime 1733653708.714701
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/templatetags/tz.py first seen with mtime 1733653708.721701
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/rest_framework/utils/breadcrumbs.py first seen with mtime 1733653785.6796465
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/db/migrations/operations/special.py first seen with mtime 1733653708.687701
DEBUG 2024-12-19 10:17:47,972 autoreload File /home/fennyfeins/srv/webserver/stromszky/backend/venv/lib/python3.12/site-packages/django/contrib/admin/views/decorators.py first seen with mtime 1733653708.2387009
